rank	genome_size
Pelagibacter sp011526385	856665
Pelagibacter sp012963775	838266.5
Pelagibacter sp013204495	1224312
Pelagibacter sp014653355	1131395
Pelagibacter sp014653365	1167552
Pelagibacter sp014653375	1144539
Pelagibacter sp014653385	1237606.5
Pelagibacter sp014653455	865893
Pelagibacter sp014653535	721839
Pelagibacter sp014653585	837248
Pelagibacter sp014653605	863109
Pelagibacter sp014653625	926793
Pelagibacter sp014653665	796940
Pelagibacter sp014653775	814902
Pelagibacter sp014653935	585571
Pelagibacter sp014653975	977285
Pelagibacter sp014653985	1191160
Pelagibacter sp014654035	1012823
Pelagibacter sp014654065	1210916
Pelagibacter sp014654115	905425
Pelagibacter sp014654165	1014964
Pelagibacter sp014654235	822734
Pelagibacter sp014654245	689601
Pelagibacter sp014654265	964264
Pelagibacter sp014654455	1167589
Pelagibacter sp016777545	696797
Pelagibacter sp016778675	819766.3333333334
Pelagibacter sp016870175	960826
Pelagibacter sp017880265	1119821.5
Pelagibacter sp900177485	1320749
Pelagibacter sp902509725	583744
Pelagibacter sp902510495	584510
Pelagibacter sp902510635	912511
Pelagibacter sp902511185	973581
Pelagibacter sp902512765	903849
Pelagibacter sp902513415	476094
Pelagibacter sp902513955	1201583
Pelagibacter sp902514605	726753
Pelagibacter sp902514665	970700
Pelagibacter sp902514695	753695
Pelagibacter sp902514745	829858
Pelagibacter sp902514755	973958
Pelagibacter sp902514805	902054
Pelagibacter sp902514945	870489
Pelagibacter sp902515095	1065439
Pelagibacter sp902515175	595500
Pelagibacter sp902515185	1036643
Pelagibacter sp902515195	710050
Pelagibacter sp902515205	958426
Pelagibacter sp902515485	836354
Pelagibacter sp902515625	819896
Pelagibacter sp902515965	742808
Pelagibacter sp902515985	1091144
Pelagibacter sp902516065	677691
Pelagibacter sp902516345	930354
Pelagibacter sp902516395	1069573
Pelagibacter sp902516425	884307
Pelagibacter sp902516435	1012008
Pelagibacter sp902516465	1043497
Pelagibacter sp902516625	795376
Pelagibacter sp902517175	817029
Pelagibacter sp902517455	748740
Pelagibacter sp902517495	1049953
Pelagibacter sp902517615	1317451
Pelagibacter sp902517735	684185
Pelagibacter sp902517745	1123263
Pelagibacter sp902518155	931232
Pelagibacter sp902518165	1096305.6666666667
Pelagibacter sp902518185	1003163
Pelagibacter sp902518235	895452
Pelagibacter sp902518395	1004664
Pelagibacter sp902518595	778869
Pelagibacter sp902518835	893101.5
Pelagibacter sp902519255	972460.3333333334
Pelagibacter sp902519325	869832
Pelagibacter sp902519375	872961
Pelagibacter sp902519455	666541
Pelagibacter sp902519625	657437.5
Pelagibacter sp902519695	971887
Pelagibacter sp902519945	914312.3333333334
Pelagibacter sp902520335	929932.5
Pelagibacter sp902520355	797320
Pelagibacter sp902520645	839156
Pelagibacter sp902520685	896594
Pelagibacter sp902520695	1271885
Pelagibacter sp902521005	991524.5
Pelagibacter sp902521075	1087763
Pelagibacter sp902521615	1195365
Pelagibacter sp902521675	1079502
Pelagibacter sp902521805	1016178
Pelagibacter sp902522115	1069519.6666666667
Pelagibacter sp902522225	904564
Pelagibacter sp902522325	993623
Pelagibacter sp902522365	966932
Pelagibacter sp902522385	1085320
Pelagibacter sp902522525	1141864
Pelagibacter sp902522895	556930
Pelagibacter sp902522915	1011257
Pelagibacter sp902523125	793433
Pelagibacter sp902523495	872558
Pelagibacter sp902523515	1202919
Pelagibacter sp902523615	795906
Pelagibacter sp902523895	950971
Pelagibacter sp902524045	722521
Pelagibacter sp902524115	1115346
Pelagibacter sp902524235	1027347
Pelagibacter sp902524345	1041115
Pelagibacter sp902524535	1109734
Pelagibacter sp902524545	1061156
Pelagibacter sp902524595	1204976
Pelagibacter sp902524635	928836
Pelagibacter sp902524865	780862
Pelagibacter sp902524995	1121981
Pelagibacter sp902525295	729516
Pelagibacter sp902525355	1192777.5
Pelagibacter sp902525565	1014547
Pelagibacter sp902525625	885545.5
Pelagibacter sp902525935	1063673
Pelagibacter sp902526085	1146641
Pelagibacter sp902526115	830486
Pelagibacter sp902526405	982615
Pelagibacter sp902526595	1044770
Pelagibacter sp902526645	942800.3333333334
Pelagibacter sp902527215	1351935
Pelagibacter sp902527265	1141440
Pelagibacter sp902527415	919489
Pelagibacter sp902527485	832549
Pelagibacter sp902527635	829416
Pelagibacter sp902528135	1061826
Pelagibacter sp902528175	762971
Pelagibacter sp902528375	865292
Pelagibacter sp902528505	777960
Pelagibacter sp902528575	980317
Pelagibacter sp902528645	899315
Pelagibacter sp902529105	1116630
Pelagibacter sp902529645	1229639.5
Pelagibacter sp902529715	917566
Pelagibacter sp902529785	987566
Pelagibacter sp902530715	652526
Pelagibacter sp902531025	883717
Pelagibacter sp902531175	1237175
Pelagibacter sp902531455	630469
Pelagibacter sp902531765	1052562
Pelagibacter sp902531885	875287
Pelagibacter sp902532195	973691
Pelagibacter sp902532225	830586
Pelagibacter sp902532525	1183021
Pelagibacter sp902532565	872069
Pelagibacter sp902532645	879946
Pelagibacter sp902533075	969891
Pelagibacter sp902533445	959222
Pelagibacter sp902533585	841087
Pelagibacter sp902533775	965275
Pelagibacter sp902533945	869879
Pelagibacter sp902533955	630136
Pelagibacter sp902534465	1104587
Pelagibacter sp902534735	1151179
Pelagibacter sp902535155	876559
Pelagibacter sp902535275	873238
Pelagibacter sp902535625	978068
Pelagibacter sp902535745	919735
Pelagibacter sp902536005	908169
Pelagibacter sp902536575	934582
Pelagibacter sp902536765	1139341
Pelagibacter sp902536925	796031
Pelagibacter sp902536975	786500
Pelagibacter sp902537055	1086111.5
Pelagibacter sp902537555	1113599
Pelagibacter sp902537575	913025
Pelagibacter sp902537665	901908
Pelagibacter sp902537895	1001108
Pelagibacter sp902537905	757439
Pelagibacter sp902538255	1075680
Pelagibacter sp902538495	962609.5
Pelagibacter sp902538525	957889
Pelagibacter sp902538745	852500
Pelagibacter sp902538885	1002761
Pelagibacter sp902538915	947620
Pelagibacter sp902539035	815193
Pelagibacter sp902539145	628729
Pelagibacter sp902539165	998710.5
Pelagibacter sp902539195	880559
Pelagibacter sp902539445	1104271
Pelagibacter sp902540235	1164637
Pelagibacter sp902540275	1203901
Pelagibacter sp902540545	816195
Pelagibacter sp902540595	1098085.3333333333
Pelagibacter sp902540785	813029.5
Pelagibacter sp902541285	1164429
Pelagibacter sp902541315	928921
Pelagibacter sp902541515	853289
Pelagibacter sp902541745	1082227
Pelagibacter sp902541825	796657.25
Pelagibacter sp902542235	1026810
Pelagibacter sp902542855	836421
Pelagibacter sp902542975	1137185
Pelagibacter sp902543245	908498
Pelagibacter sp902543295	1319214
Pelagibacter sp902543375	952259.5
Pelagibacter sp902543405	1134754
Pelagibacter sp902543485	1309552
Pelagibacter sp902543535	1107981
Pelagibacter sp902543575	1072017.3333333333
Pelagibacter sp902544135	1097364
Pelagibacter sp902544985	927933
Pelagibacter sp902545035	1022431
Pelagibacter sp902545405	989062
Pelagibacter sp902545555	1048492
Pelagibacter sp902545635	1147963
Pelagibacter sp902545825	864603
Pelagibacter sp902546085	1058403
Pelagibacter sp902546145	897822
Pelagibacter sp902546375	856908
Pelagibacter sp902546765	1048601.5
Pelagibacter sp902547215	878620
Pelagibacter sp902547535	1065130
Pelagibacter sp902548405	1006410
Pelagibacter sp902549785	858733
Pelagibacter sp902550285	879374
Pelagibacter sp902550635	918386
Pelagibacter sp902550805	1078735
Pelagibacter sp902551215	806323
Pelagibacter sp902551445	728724
Pelagibacter sp902551455	983926
Pelagibacter sp902551735	856006
Pelagibacter sp902551755	960036.5
Pelagibacter sp902551895	1025584
Pelagibacter sp902551985	1255748
Pelagibacter sp902552035	840639
Pelagibacter sp902552475	1043317
Pelagibacter sp902552705	913611
Pelagibacter sp902552755	1006493
Pelagibacter sp902552805	1072515
Pelagibacter sp902552985	1032038
Pelagibacter sp902553465	767300
Pelagibacter sp902553675	930603
Pelagibacter sp902553695	787126
Pelagibacter sp902553845	633806
Pelagibacter sp902554035	1070742
Pelagibacter sp902554195	799617
Pelagibacter sp902554315	958229
Pelagibacter sp902554335	919700
Pelagibacter sp902554745	799725
Pelagibacter sp902554765	878680
Pelagibacter sp902554795	796808
Pelagibacter sp902554995	724409
Pelagibacter sp902555065	1078866.5
Pelagibacter sp902555275	1071999.5
Pelagibacter sp902555435	1252922.5
Pelagibacter sp902555465	1128587.5
Pelagibacter sp902555535	927157
Pelagibacter sp902555585	1168559.8
Pelagibacter sp902555655	980484
Pelagibacter sp902555665	1067304
Pelagibacter sp902555945	1139467
Pelagibacter sp902556065	916660
Pelagibacter sp902556265	1005223
Pelagibacter sp902556285	673835
Pelagibacter sp902556505	1050243
Pelagibacter sp902556825	652542
Pelagibacter sp902556905	1275792
Pelagibacter sp902557155	1269898
Pelagibacter sp902557215	1062243.5
Pelagibacter sp902557235	1007122
Pelagibacter sp902557385	985274.6666666666
Pelagibacter sp902557585	647440
Pelagibacter sp902557995	987346
Pelagibacter sp902558205	626529
Pelagibacter sp902558225	871310
Pelagibacter sp902558435	1197899.3333333333
Pelagibacter sp902558545	1092299
Pelagibacter sp902558585	861707
Pelagibacter sp902558705	832789.5
Pelagibacter sp902558795	774635
Pelagibacter sp902558815	985100
Pelagibacter sp902558835	1085051
Pelagibacter sp902559075	917358
Pelagibacter sp902559305	1084652
Pelagibacter sp902559395	1180621
Pelagibacter sp902559565	766975
Pelagibacter sp902559605	767998
Pelagibacter sp902559635	989138
Pelagibacter sp902559935	817123
Pelagibacter sp902560015	1235511
Pelagibacter sp902560075	1177254
Pelagibacter sp902560185	872532
Pelagibacter sp902560225	919069
Pelagibacter sp902560245	1062630
Pelagibacter sp902560565	958899
Pelagibacter sp902560625	1067204
Pelagibacter sp902560685	922535.75
Pelagibacter sp902560805	1211492
Pelagibacter sp902560815	1104297
Pelagibacter sp902560855	1053205
Pelagibacter sp902561015	834334
Pelagibacter sp902561075	890047
Pelagibacter sp902561095	972835
Pelagibacter sp902561765	1038189.1428571428
Pelagibacter sp902562205	1027610
Pelagibacter sp902562645	1193358.5
Pelagibacter sp902562875	1068550
Pelagibacter sp902563075	787023
Pelagibacter sp902563435	1176263
Pelagibacter sp902563555	739612.5
Pelagibacter sp902564245	1021389
Pelagibacter sp902564265	917335
Pelagibacter sp902564385	1080287
Pelagibacter sp902564565	1058654
Pelagibacter sp902564785	983271
Pelagibacter sp902565325	794027
Pelagibacter sp902565385	789585
Pelagibacter sp902565935	933775.75
Pelagibacter sp902566315	974550
Pelagibacter sp902566365	1074421
Pelagibacter sp902566705	1117333
Pelagibacter sp902566755	843990
Pelagibacter sp902566775	995794
Pelagibacter sp902566785	990742.5
Pelagibacter sp902566805	947968
Pelagibacter sp902567045	915157.4285714285
Pelagibacter sp902567235	1126983
Pelagibacter sp902567765	991233
Pelagibacter sp902568235	1119665
Pelagibacter sp902568855	665952
Pelagibacter sp902568875	854767
Pelagibacter sp902568975	996534
Pelagibacter sp902569055	912591
Pelagibacter sp902569105	1043423
Pelagibacter sp902569245	1047474
Pelagibacter sp902569285	839570
Pelagibacter sp902569405	1212848
Pelagibacter sp902569415	874082
Pelagibacter sp902569615	928552
Pelagibacter sp902569725	993384
Pelagibacter sp902569975	863193
Pelagibacter sp902570055	728454
Pelagibacter sp902570125	1265326
Pelagibacter sp902570425	922378
Pelagibacter sp902570505	906155
Pelagibacter sp902570525	722429
Pelagibacter sp902570545	727826
Pelagibacter sp902570695	1206221
Pelagibacter sp902570715	643494
Pelagibacter sp902570915	948516
Pelagibacter sp902571015	1120457
Pelagibacter sp902571055	912461
Pelagibacter sp902571135	1156543
Pelagibacter sp902571235	896598
Pelagibacter sp902571375	1012425
Pelagibacter sp902571425	1307971
Pelagibacter sp902571525	923953
Pelagibacter sp902571915	738480.5
Pelagibacter sp902571925	803825
Pelagibacter sp902571955	1153212
Pelagibacter sp902571975	1089876
Pelagibacter sp902572005	764532
Pelagibacter sp902572155	838609
Pelagibacter sp902572225	912851
Pelagibacter sp902572515	1167165
Pelagibacter sp902572775	837312
Pelagibacter sp902572925	665672
Pelagibacter sp902572945	678507
Pelagibacter sp902573235	1045996
Pelagibacter sp902573295	943027
Pelagibacter sp902573385	847581
Pelagibacter sp902573465	915587
Pelagibacter sp902573585	881605
Pelagibacter sp902573705	758942
Pelagibacter sp902573755	945677
Pelagibacter sp902574215	1008251
Pelagibacter sp902574345	801652
Pelagibacter sp902574525	819559
Pelagibacter sp902574685	1040154
Pelagibacter sp902574695	1039097
Pelagibacter sp902574705	1069950
Pelagibacter sp902574725	744218
Pelagibacter sp902575835	1147435
Pelagibacter sp902576045	1094866.8333333333
Pelagibacter sp902576115	1076001
Pelagibacter sp902576335	964326.5
Pelagibacter sp902576375	1170751
Pelagibacter sp902576395	1111233
Pelagibacter sp902576765	828623
Pelagibacter sp902576785	1195972
Pelagibacter sp902576815	1019154
Pelagibacter sp902577075	1179179
Pelagibacter sp902577285	933370
Pelagibacter sp902577525	1136600.5
Pelagibacter sp902577625	1011538
Pelagibacter sp902577875	939742
Pelagibacter sp902578175	733951
Pelagibacter sp902578255	1009246
Pelagibacter sp902578265	1064109
Pelagibacter sp902578325	962632
Pelagibacter sp902578525	1007830
Pelagibacter sp902578775	1128687
Pelagibacter sp902579085	963888
Pelagibacter sp902579105	929098
Pelagibacter sp902579215	1010242
Pelagibacter sp902579465	1113722
Pelagibacter sp902579925	891766
Pelagibacter sp902579985	1164300
Pelagibacter sp902580135	1085441
Pelagibacter sp902580275	1177651
Pelagibacter sp902580335	1005368
Pelagibacter sp902580505	1093700
Pelagibacter sp902580535	733162
Pelagibacter sp902580895	889381.5
Pelagibacter sp902580945	1234982
Pelagibacter sp902581405	1116761
Pelagibacter sp902581445	1135627
Pelagibacter sp902581585	1027313.5
Pelagibacter sp902581605	1156206
Pelagibacter sp902581695	813824
Pelagibacter sp902581925	1122339
Pelagibacter sp902582105	952813
Pelagibacter sp902582235	995137
Pelagibacter sp902582315	1181295
Pelagibacter sp902582385	973546
Pelagibacter sp902582605	969354.5
Pelagibacter sp902582735	988423
Pelagibacter sp902582765	957649
Pelagibacter sp902582845	923126
Pelagibacter sp902583075	1186957
Pelagibacter sp902583295	1044705
Pelagibacter sp902583345	1128055
Pelagibacter sp902583455	954718
Pelagibacter sp902583635	984387
Pelagibacter sp902583645	1063948
Pelagibacter sp902584015	929293
Pelagibacter sp902584225	785089
Pelagibacter sp902584685	743473
Pelagibacter sp902584915	706191
Pelagibacter sp902584995	973124.5
Pelagibacter sp902585265	990550
Pelagibacter sp902585365	984414
Pelagibacter sp902585415	1035086
Pelagibacter sp902586025	982049.3333333334
Pelagibacter sp902586125	899786.7142857143
Pelagibacter sp902586395	594305
Pelagibacter sp902586485	1068253
Pelagibacter sp902586495	778296.5
Pelagibacter sp902587095	896621
Pelagibacter sp902587155	985239
Pelagibacter sp902587215	720951
Pelagibacter sp902587315	859448
Pelagibacter sp902587435	955973
Pelagibacter sp902587665	881073
Pelagibacter sp902587735	859305
Pelagibacter sp902587755	1286243
Pelagibacter sp902588255	901504
Pelagibacter sp902588315	1116530
Pelagibacter sp902588595	918530
Pelagibacter sp902588635	841086
Pelagibacter sp902588835	967393
Pelagibacter sp902588855	812692
Pelagibacter sp902588895	1148811
Pelagibacter sp902588925	851677
Pelagibacter sp902588965	1144340
Pelagibacter sp902588975	990656
Pelagibacter sp902589315	1183514
Pelagibacter sp902589345	987134.3333333334
Pelagibacter sp902589395	1180905
Pelagibacter sp902589455	1061666.5
Pelagibacter sp902589725	1071879.5
Pelagibacter sp902589765	861253
Pelagibacter sp902590125	697977
Pelagibacter sp902590295	537485
Pelagibacter sp902590365	668713
Pelagibacter sp902590535	1022077
Pelagibacter sp902590915	1038338
Pelagibacter sp902591025	977932
Pelagibacter sp902591185	1039615
Pelagibacter sp902591535	1146429
Pelagibacter sp902591695	907710
Pelagibacter sp902591755	848542.5
Pelagibacter sp902591775	967692
Pelagibacter sp902591845	757361
Pelagibacter sp902592265	1018782
Pelagibacter sp902592275	1149281
Pelagibacter sp902592285	882419
Pelagibacter sp902592325	925153
Pelagibacter sp902592375	1247213
Pelagibacter sp902592445	1053367
Pelagibacter sp902592545	969586
Pelagibacter sp902592675	1001794
Pelagibacter sp902592715	1082202
Pelagibacter sp902592935	935223
Pelagibacter sp902592965	1039268
Pelagibacter sp902592985	1144128
Pelagibacter sp902593235	1027198
Pelagibacter sp902593285	1041777
Pelagibacter sp902593405	1061389
Pelagibacter sp902593445	1191749
Pelagibacter sp902593845	971888
Pelagibacter sp902594235	1186992
Pelagibacter sp902594245	629299
Pelagibacter sp902594255	978971.5
Pelagibacter sp902594335	1181254
Pelagibacter sp902594395	544011
Pelagibacter sp902594405	1245792
Pelagibacter sp902594605	762151
Pelagibacter sp902594655	901668
Pelagibacter sp902594675	1101695.5
Pelagibacter sp902594705	1143802.6
Pelagibacter sp902594825	743010
Pelagibacter sp902594865	1139756
Pelagibacter sp902594915	1052949
Pelagibacter sp902595105	1000503
Pelagibacter sp902595115	984896.3333333334
Pelagibacter sp902595125	880988
Pelagibacter sp902595285	1069610
Pelagibacter sp902595465	1112673
Pelagibacter sp902595535	1397586
Pelagibacter sp902595595	964096
Pelagibacter sp902595635	1123640
Pelagibacter sp902595725	1081352
Pelagibacter sp902595745	892038
Pelagibacter sp902595795	1105688
Pelagibacter sp902595815	1161505
Pelagibacter sp902595885	1119294
Pelagibacter sp902596045	1027592.5
Pelagibacter sp902596185	896430
Pelagibacter sp902596325	1026834.3333333334
Pelagibacter sp902596355	1094098
Pelagibacter sp902596375	1157850
Pelagibacter sp902596515	896809.5555555555
Pelagibacter sp902596595	786244.8333333334
Pelagibacter sp902596675	1083932
Pelagibacter sp902596785	967085
Pelagibacter sp902596915	1012257
Pelagibacter sp902596925	991773
Pelagibacter sp902596975	1180747.5
Pelagibacter sp902597055	766212
Pelagibacter sp902597215	854626
Pelagibacter sp902597335	1128853.6666666667
Pelagibacter sp902597425	878968
Pelagibacter sp902597515	906634
Pelagibacter sp902597555	885075
Pelagibacter sp902597575	730241
Pelagibacter sp902597675	902768.8
Pelagibacter sp902597695	656990
Pelagibacter sp902597725	819892
Pelagibacter sp902597865	866289
Pelagibacter sp902597895	943139.8333333334
Pelagibacter sp902598015	1158064
Pelagibacter sp902598425	915646
Pelagibacter sp902598485	1123169
Pelagibacter sp902598655	1096508
Pelagibacter sp902598825	723117
Pelagibacter sp902599335	1273736
Pelagibacter sp902599485	908975
Pelagibacter sp902599575	723093
Pelagibacter sp902599605	975459
Pelagibacter sp902599625	1078715
Pelagibacter sp902599665	1215504
Pelagibacter sp902599955	1038725
Pelagibacter sp902599995	909115
Pelagibacter sp902600205	848726
Pelagibacter sp902600245	856029
Pelagibacter sp902600485	960027.5
Pelagibacter sp902600635	706570
Pelagibacter sp902600855	829363
Pelagibacter sp902601235	844424
Pelagibacter sp902601315	1205625
Pelagibacter sp902601785	1040446
Pelagibacter sp902601895	1155265
Pelagibacter sp902602105	570532
Pelagibacter sp902602575	602730
Pelagibacter sp902603045	806938
Pelagibacter sp902603305	653894
Pelagibacter sp902603475	823462
Pelagibacter sp902603555	937704
Pelagibacter sp902603625	788680
Pelagibacter sp902603665	740253
Pelagibacter sp902603905	855799
Pelagibacter sp902603925	843468
Pelagibacter sp902604005	700742
Pelagibacter sp902604035	799750
Pelagibacter sp902604175	831532
Pelagibacter sp902604245	1072495
Pelagibacter sp902604265	792750
Pelagibacter sp902604305	860642
Pelagibacter sp902604355	974277
Pelagibacter sp902604525	1072723
Pelagibacter sp902604545	840536
Pelagibacter sp902604565	895381
Pelagibacter sp902604575	919719
Pelagibacter sp902604605	824305
Pelagibacter sp902604785	1037641
Pelagibacter sp902604795	1067584
Pelagibacter sp902604975	1032798
Pelagibacter sp902605605	818372
Pelagibacter sp902605865	1244271
Pelagibacter sp902606065	743323
Pelagibacter sp902606075	825456
Pelagibacter sp902606105	1033838
Pelagibacter sp902606115	1020573
Pelagibacter sp902606445	876066
Pelagibacter sp902606645	658384
Pelagibacter sp902607115	892538
Pelagibacter sp902607215	753242
Pelagibacter sp902607805	916273
Pelagibacter sp902607945	832243
Pelagibacter sp902608305	888413
Pelagibacter sp902608385	1179665
Pelagibacter sp902608845	939439
Pelagibacter sp902608975	1004165
Pelagibacter sp902609065	743456
Pelagibacter sp902609235	850914
Pelagibacter sp902609535	1015754
Pelagibacter sp902609675	986828
Pelagibacter sp902609685	911208.75
Pelagibacter sp902609705	1016223
Pelagibacter sp902609915	829395
Pelagibacter sp902610315	1063557
Pelagibacter sp902610655	1073183
Pelagibacter sp902610675	857300
Pelagibacter sp902610755	866962
Pelagibacter sp902611145	989022.5
Pelagibacter sp902611175	970553
Pelagibacter sp902611265	992490.5
Pelagibacter sp902611405	1217377
Pelagibacter sp902611465	1184160
Pelagibacter sp902611845	1181076
Pelagibacter sp902612325	1090072.6666666667
Pelagibacter sp902612345	1074014
Pelagibacter sp902612575	929751.5
Pelagibacter sp902612605	1358899
Pelagibacter sp902613065	1196978.5
Pelagibacter sp902613755	1381610
Pelagibacter sp902613855	1211589
Pelagibacter sp902614055	1170220
Pelagibacter sp902614125	1181478
Pelagibacter sp902614355	972340
Pelagibacter sp902614905	1013030
Pelagibacter sp902614975	1165336.5
Pelagibacter sp902615045	1105726
Pelagibacter sp902615145	901536
Pelagibacter sp902615425	908980
Pelagibacter sp902615445	1117344
Pelagibacter sp902615975	1194572
Pelagibacter sp902616165	843682
Pelagibacter sp902616205	908441
Pelagibacter sp902616245	1227590.4
Pelagibacter sp902616645	1032351.5
Pelagibacter sp902616725	911281
Pelagibacter sp902617625	1025326
Pelagibacter sp902617645	834265.5
Pelagibacter sp902617715	968797
Pelagibacter sp902617805	890788
Pelagibacter sp902617825	1128648
Pelagibacter sp902617895	1174946
Pelagibacter sp902617975	1073366
Pelagibacter sp902618205	1114407.3333333333
Pelagibacter sp902618485	978369.5
Pelagibacter sp902618565	1053442
Pelagibacter sp902618695	1144982.5
Pelagibacter sp902618855	990034
Pelagibacter sp902618975	866866
Pelagibacter sp902619595	1004816
Pelagibacter sp902619665	945225.6666666666
Pelagibacter sp902619745	985614
Pelagibacter sp902619925	994562.75
Pelagibacter sp902620265	773710
Pelagibacter sp902620465	881632
Pelagibacter sp902621345	1077268
Pelagibacter sp902622245	1337460
Pelagibacter sp902622545	979082
Pelagibacter sp902622655	962863
Pelagibacter sp902622795	1077036.5
Pelagibacter sp902622805	907755.5
Pelagibacter sp902622955	855832
Pelagibacter sp902623075	1206709
Pelagibacter sp902623215	915245
Pelagibacter sp902623305	1009973
Pelagibacter sp902623415	893819
Pelagibacter sp902623495	1107088
Pelagibacter sp902623735	897400
Pelagibacter sp902623785	905761
Pelagibacter sp902623975	889761
Pelagibacter sp902624015	933139
Pelagibacter sp902624045	1149207
Pelagibacter sp902624075	1018888
Pelagibacter sp902624185	917381
Pelagibacter sp902624315	1130256
Pelagibacter sp902624345	621899
Pelagibacter sp902624465	722815
Pelagibacter sp902624515	711105
Pelagibacter sp902624535	994450
Pelagibacter sp902624585	822365
Pelagibacter sp902624635	958604
Pelagibacter sp902625035	1030379
Pelagibacter sp902625715	1005296
Pelagibacter sp902625825	733911
Pelagibacter sp902626245	829115
Pelagibacter sp902626575	985792
Pelagibacter sp902626645	1095062
Pelagibacter sp902626725	823748
Pelagibacter sp902627045	913227
Pelagibacter sp902627565	1034696
Pelagibacter sp902627645	737231
Pelagibacter sp902627735	1032268
Pelagibacter sp902627745	678810
Pelagibacter sp902627805	1137314
Pelagibacter sp902627935	1042751
Pelagibacter sp902628195	1024646
Pelagibacter sp902628275	1140557
Pelagibacter sp902628305	913424
Pelagibacter sp902628495	941125
Pelagibacter sp902628525	860989
Pelagibacter sp902628565	891781
Pelagibacter sp902628635	989472
Pelagibacter sp902628965	1217759
Pelagibacter sp902629075	969379
Pelagibacter sp902629215	1059278
Pelagibacter sp902629285	1309982
Pelagibacter sp902629535	832384
Pelagibacter sp902629575	1061141
Pelagibacter sp902629585	1068427
Pelagibacter sp902629695	964348
Pelagibacter sp902629935	1202212
Pelagibacter sp902629955	907931
Pelagibacter sp902630065	963485
Pelagibacter sp902630945	766095
Pelagibacter sp902631135	650532
Pelagibacter sp902631255	721705
Pelagibacter sp902631265	828455
Pelagibacter sp902631595	857374.5
Pelagibacter sp902632275	779585
Pelagibacter sp902632315	916519
Pelagibacter sp902632515	721997
Pelagibacter sp902632545	1047201
Pelagibacter sp902632665	757990
Pelagibacter sp902632875	536806
Pelagibacter sp902632935	771631
Pelagibacter sp902633125	918936.6
Pelagibacter sp902633185	1003943.5
Pelagibacter sp902633515	666869
Pelagibacter sp902633535	468458
Pelagibacter sp902633585	911506
Pelagibacter sp902633885	688409
Pelagibacter sp902633965	842470.5
Pelagibacter sp902633985	1224332
Pelagibacter sp902634305	1139547
Pelagibacter sp902634455	925650.5
Pelagibacter sp902634485	1037669
Pelagibacter sp902634695	700908
Pelagibacter sp902634775	890031
Pelagibacter sp902634885	1048428.3333333334
Pelagibacter sp902634935	1057646
Pelagibacter sp902635335	807201
Pelagibacter sp902635515	1124921
Pelagibacter sp902635545	968193
Pelagibacter sp902635665	1102090
Pelagibacter sp902635685	851453
Pelagibacter sp902635845	1094508
Pelagibacter sp902635865	933742
Pelagibacter sp902635975	746626
Pelagibacter sp902636025	895105.5
Pelagibacter sp902636075	1243303
Pelagibacter sp902636165	661424
Pelagibacter sp905478565	872084.6666666666
Pelagibacter sp905612335	614836
Pelagibacter sp905612365	618348
Pelagibacter sp905612375	697115
Pelagibacter sp905612385	572334
Pelagibacter sp905612435	1107324
Pelagibacter sp905612465	667655
Pelagibacter sp905612495	844583
Pelagibacter sp905612505	767215
Pelagibacter sp905612525	802203
Pelagibacter sp905616395	1027438.5
Pelagibacter sp905616435	565647
Pelagibacter sp905616455	539612
Pelagibacter sp905616465	797566
Pelagibacter sp905618805	810495
Pelagibacter sp905618895	909685
Pelagibacter sp905618905	791581
Pelagibacter sp905618915	853241
Pelagibacter sp905620465	678791
Pelagibacter sp905620495	817018
Pelagibacter ubique	1060190.8
Pelagibacter ubique_A	872902
Pelagibacter ubique_C	1360964
Pelagibacter ubique_D	1016895
Pelagibacter ubique_E	986513
Pelagibacter ubique_F	1009143
Pelagibacter ubique_G	834822
Pelagibacter ubique_J	945491
Pelagibacter ubique_K	860157
Pelagibacter ubique_L	1395018
Pelagibacter ubique_M	1375060
Pelagibacter ubique_N	667038
Pelagibacter ubique_O	977727
Pelagibacter ubique_P	804609
Pelagibacter ubique_Q	1268303
Pelagibacter ubique_S	1279674
Pelagibacter_A sp002169755	827951
Pelagibacter_A sp002169935	777017
Pelagibacter_A sp002170125	737352
Pelagibacter_A sp002457475	421449
Pelagibacter_A sp002704145	857302
Pelagibacter_A sp003213555	769465
Pelagibacter_A sp003278125	951394
Pelagibacter_A sp003281795	974939
Pelagibacter_A sp003282835	921506
Pelagibacter_A sp003282965	955892
Pelagibacter_A sp003283025	978245
Pelagibacter_A sp003284275	959028
Pelagibacter_A sp014653545	680764
Pelagibacter_A sp014653815	951358
Pelagibacter_A sp014653835	994863
Pelagibacter_A sp014654415	969416
Pelagibacter_A sp016777595	456060.5
Pelagibacter_A sp902517535	865466
Pelagibacter_A sp902519635	563309
Pelagibacter_A sp902522955	919904
Pelagibacter_A sp902523095	886159
Pelagibacter_A sp902523185	963975
Pelagibacter_A sp902524945	1014038
Pelagibacter_A sp902532595	687483
Pelagibacter_A sp902535255	945422
Pelagibacter_A sp902535505	779237
Pelagibacter_A sp902536085	762921
Pelagibacter_A sp902536205	585421
Pelagibacter_A sp902536305	880655
Pelagibacter_A sp902536385	974312
Pelagibacter_A sp902537845	731680
Pelagibacter_A sp902538445	828150
Pelagibacter_A sp902539235	835545
Pelagibacter_A sp902542165	654015.5
